iter	hours	assortment	log_posterior	log_prior	loglik	missing	mixture	null_assortment	scale	shape
890	0.812	0.667	-3517.252	-17.577	-3499.675	0.42	0.923	0.433	26.42	0.703
900	0.821	0.67	-3517.75	-17.504	-3500.246	0.42	0.916	0.433	26.442	0.71
910	0.831	0.663	-3517.548	-18.068	-3499.479	0.42	0.882	0.435	23.674	0.698
920	0.84	0.671	-3518.976	-18.142	-3500.833	0.42	0.898	0.435	23.302	0.699
930	0.849	0.671	-3518.976	-18.142	-3500.833	0.42	0.898	0.435	23.302	0.699
940	0.858	0.653	-3517.981	-18.158	-3499.822	0.42	0.898	0.435	23.138	0.701
950	0.867	0.677	-3518.985	-17.164	-3501.821	0.42	0.926	0.433	27.999	0.724
960	0.877	0.683	-3519.803	-16.821	-3502.982	0.42	0.951	0.431	30.796	0.718
970	0.886	0.662	-3518.946	-16.635	-3502.311	0.42	0.944	0.432	30.814	0.741
980	0.895	0.662	-3518.946	-16.635	-3502.311	0.42	0.944	0.432	30.814	0.741
990	0.904	0.662	-3518.946	-16.635	-3502.311	0.42	0.944	0.432	30.814	0.741
1000	0.914	0.662	-3518.946	-16.635	-3502.311	0.42	0.944	0.432	30.814	0.741
1010	0.923	0.662	-3518.946	-16.635	-3502.311	0.42	0.944	0.432	30.814	0.741
1020	0.932	0.679	-3519.343	-16.401	-3502.942	0.42	0.921	0.432	31.389	0.759
1030	0.941	0.679	-3519.343	-16.401	-3502.942	0.42	0.921	0.432	31.389	0.759
1040	0.951	0.673	-3519.334	-15.586	-3503.748	0.42	0.866	0.432	34.498	0.814
1050	0.96	0.673	-3519.334	-15.586	-3503.748	0.42	0.866	0.432	34.498	0.814
1060	0.969	0.686	-3521.06	-15.212	-3505.848	0.42	0.868	0.432	36.497	0.837
1070	0.978	0.688	-3523.926	-15.228	-3508.698	0.42	0.9	0.432	35.753	0.854
1080	0.988	0.666	-3520.737	-15.615	-3505.123	0.42	0.919	0.432	34.526	0.816
1090	0.996	0.681	-3519.126	-15.275	-3503.851	0.42	0.89	0.431	37.189	0.816
1100	1.004	0.663	-3519.024	-16.312	-3502.712	0.42	0.931	0.432	31.781	0.765
1110	1.013	0.656	-3517.684	-16.702	-3500.981	0.42	0.911	0.433	29.502	0.753
1120	1.022	0.656	-3517.684	-16.702	-3500.981	0.42	0.911	0.433	29.502	0.753
1130	1.031	0.656	-3517.684	-16.702	-3500.981	0.42	0.911	0.433	29.502	0.753
1140	1.04	0.656	-3517.684	-16.702	-3500.981	0.42	0.911	0.433	29.502	0.753
1150	1.049	0.656	-3517.684	-16.702	-3500.981	0.42	0.911	0.433	29.502	0.753
1160	1.058	0.684	-3522.691	-16.578	-3506.113	0.42	0.958	0.432	31.405	0.742
1170	1.068	0.684	-3522.691	-16.578	-3506.113	0.42	0.958	0.432	31.405	0.742
1180	1.077	0.695	-3518.872	-16.162	-3502.71	0.42	0.902	0.431	33.255	0.755
1190	1.086	0.692	-3519.675	-15.672	-3504.003	0.42	0.919	0.431	35.932	0.78
1200	1.095	0.692	-3519.675	-15.672	-3504.003	0.42	0.919	0.431	35.932	0.78
1210	1.104	0.692	-3519.675	-15.672	-3504.003	0.42	0.919	0.431	35.932	0.78
1220	1.114	0.679	-3518.438	-16.208	-3502.23	0.42	0.92	0.431	32.842	0.758
1230	1.123	0.679	-3518.438	-16.208	-3502.23	0.42	0.92	0.431	32.842	0.758
1240	1.132	0.679	-3518.438	-16.208	-3502.23	0.42	0.92	0.431	32.842	0.758
1250	1.141	0.679	-3518.438	-16.208	-3502.23	0.42	0.92	0.431	32.842	0.758
1260	1.15	0.701	-3520.441	-16.25	-3504.191	0.42	0.893	0.432	32.113	0.763
1270	1.159	0.68	-3522.937	-16.153	-3506.784	0.42	0.875	0.433	30.41	0.813
1280	1.169	0.733	-3523.5	-15.827	-3507.673	0.42	0.872	0.43	35.473	0.761
1290	1.178	0.749	-3526.701	-15.319	-3511.382	0.42	0.907	0.43	38.88	0.783
1300	1.187	0.726	-3524.213	-14.743	-3509.47	0.42	0.885	0.43	41.14	0.835
1310	1.197	0.667	-3520.824	-14.839	-3505.985	0.42	0.932	0.43	40.003	0.845
1320	1.206	0.662	-3521.447	-14.795	-3506.652	0.42	0.935	0.431	39.993	0.853
1330	1.215	0.667	-3520.523	-15.195	-3505.328	0.42	0.868	0.432	35.984	0.851
1340	1.225	0.654	-3522.541	-14.97	-3507.571	0.42	0.871	0.432	36.047	0.891
1350	1.234	0.654	-3522.541	-14.97	-3507.571	0.42	0.871	0.432	36.047	0.891
1360	1.243	0.647	-3523.343	-14.715	-3508.628	0.42	0.85	0.432	36.772	0.923
1370	1.253	0.647	-3523.343	-14.715	-3508.628	0.42	0.85	0.432	36.772	0.923
1380	1.262	0.695	-3523.462	-14.835	-3508.627	0.42	0.835	0.431	38.012	0.871
1390	1.271	0.718	-3524.395	-14.474	-3509.922	0.42	0.844	0.43	42.073	0.861
1400	1.28	0.673	-3522.859	-14.012	-3508.847	0.42	0.857	0.431	42.863	0.937
1410	1.29	0.672	-3524.859	-13.629	-3511.231	0.42	0.858	0.431	44.646	0.987
1420	1.299	0.669	-3521.428	-14.693	-3506.735	0.42	0.897	0.431	39.352	0.877
1430	1.308	0.693	-3520.779	-14.902	-3505.877	0.42	0.875	0.431	39.184	0.84
1440	1.317	0.71	-3525.425	-14.449	-3510.976	0.42	0.87	0.431	40.688	0.895
1450	1.326	0.632	-3524.475	-14.356	-3510.119	0.42	0.923	0.431	40.373	0.927
1460	1.336	0.602	-3522.723	-14.516	-3508.206	0.42	0.899	0.428	44.971	0.809
1470	1.345	0.602	-3522.723	-14.516	-3508.206	0.42	0.899	0.428	44.971	0.809
1480	1.354	0.616	-3523.668	-14.298	-3509.37	0.42	0.905	0.428	46.379	0.826
1490	1.363	0.597	-3524.726	-14.504	-3510.222	0.42	0.89	0.43	42.155	0.856
1500	1.373	0.597	-3523.238	-15.03	-3508.208	0.42	0.92	0.429	40.601	0.798
1510	1.382	0.587	-3520.968	-15.792	-3505.176	0.42	0.896	0.429	36.918	0.741
1520	1.391	0.628	-3522.661	-15.859	-3506.802	0.42	0.875	0.43	36.154	0.742
1530	1.4	0.564	-3520.703	-16.165	-3504.538	0.42	0.884	0.43	34.327	0.731
1540	1.409	0.588	-3520.876	-16.21	-3504.666	0.42	0.878	0.429	35.048	0.713
1550	1.418	0.604	-3521.396	-15.962	-3505.434	0.42	0.884	0.428	37.119	0.714
1560	1.427	0.586	-3524.484	-14.904	-3509.58	0.42	0.865	0.431	39.014	0.839
1570	1.437	0.607	-3522.778	-15.471	-3507.306	0.42	0.852	0.429	38.182	0.762
1580	1.446	0.585	-3523.137	-15.079	-3508.058	0.42	0.87	0.43	38.939	0.812
1590	1.455	0.536	-3522.652	-15.63	-3507.022	0.42	0.911	0.43	36.226	0.778
1600	1.463	0.582	-3522.928	-16.242	-3506.686	0.42	0.949	0.43	34.738	0.724
1610	1.472	0.613	-3521.409	-18.771	-3502.638	0.42	0.946	0.429	24.705	0.604
1620	1.481	0.549	-3519.83	-17.42	-3502.41	0.42	0.913	0.43	28.888	0.67
1630	1.49	0.545	-3521.764	-17.543	-3504.221	0.42	0.841	0.432	26.901	0.687
1640	1.499	0.558	-3522.174	-18.242	-3503.932	0.42	0.825	0.432	24.412	0.655
1650	1.507	0.565	-3520.668	-18.338	-3502.331	0.42	0.931	0.432	24.725	0.647
1660	1.515	0.545	-3520.817	-18.069	-3502.748	0.42	0.872	0.433	24.881	0.668
1670	1.524	0.553	-3519.555	-19.686	-3499.87	0.42	0.897	0.433	20.266	0.596
1680	1.533	0.545	-3519.422	-19.343	-3500.079	0.42	0.907	0.432	21.563	0.603
1690	1.54	0.533	-3520.049	-19.939	-3500.11	0.42	0.885	0.433	19.281	0.593
1700	1.548	0.573	-3521.663	-19.123	-3502.541	0.42	0.842	0.434	21.17	0.63
1710	1.556	0.592	-3522.666	-17.951	-3504.715	0.42	0.823	0.432	25.555	0.665
1720	1.563	0.606	-3522.561	-17.169	-3505.392	0.42	0.839	0.432	28.708	0.698
1730	1.571	0.54	-3521.734	-17.258	-3504.476	0.42	0.876	0.433	27.681	0.71
1740	1.579	0.547	-3520.452	-17.508	-3502.943	0.42	0.896	0.432	27.495	0.684
1750	1.587	0.589	-3520.356	-17.597	-3502.759	0.42	0.887	0.431	27.455	0.674
1760	1.594	0.588	-3520.28	-16.784	-3503.496	0.42	0.901	0.429	32.845	0.678
1770	1.604	0.61	-3521.654	-15.872	-3505.782	0.42	0.898	0.428	38.247	0.71
1780	1.613	0.61	-3521.654	-15.872	-3505.782	0.42	0.898	0.428	38.247	0.71
1790	1.622	0.658	-3524.474	-15.977	-3508.497	0.42	0.928	0.429	36.843	0.722
1800	1.631	0.61	-3521.949	-15.682	-3506.266	0.42	0.894	0.43	37.001	0.755
1810	1.64	0.614	-3523.495	-15.47	-3508.025	0.42	0.89	0.431	36.829	0.79
1820	1.648	0.594	-3521.225	-16.063	-3505.162	0.42	0.928	0.428	36.856	0.71
1830	1.657	0.587	-3520.945	-16.322	-3504.623	0.42	0.927	0.429	34.838	0.707
1840	1.666	0.616	-3521.409	-16.813	-3504.596	0.42	0.921	0.428	33.549	0.666
1850	1.674	0.594	-3520.403	-17.063	-3503.34	0.42	0.903	0.428	31.873	0.661
1860	1.681	0.608	-3521.254	-17.084	-3504.17	0.42	0.931	0.43	30.871	0.679
1870	1.689	0.588	-3520.521	-16.376	-3504.145	0.42	0.91	0.428	35.031	0.695
1880	1.697	0.624	-3521.231	-17.478	-3503.753	0.42	0.889	0.43	28.733	0.664
1890	1.704	0.634	-3521.838	-17.828	-3504.01	0.42	0.911	0.431	26.911	0.66
1900	1.712	0.592	-3521.573	-17.413	-3504.16	0.42	0.854	0.432	27.686	0.689
1910	1.72	0.605	-3521.585	-17.435	-3504.15	0.42	0.853	0.43	28.837	0.664
1920	1.727	0.605	-3522.622	-17.49	-3505.132	0.42	0.832	0.43	28.484	0.663
1930	1.735	0.657	-3526.028	-18.207	-3507.821	0.42	0.839	0.434	23.684	0.677
1940	1.743	0.703	-3520.574	-18.956	-3501.617	0.42	0.864	0.435	20.901	0.659
1950	1.75	0.72	-3521.449	-18.616	-3502.833	0.42	0.869	0.434	22.586	0.658
1960	1.758	0.674	-3517.338	-18.722	-3498.615	0.42	0.897	0.435	21.86	0.664
1970	1.766	0.688	-3517.268	-18.172	-3499.095	0.42	0.897	0.433	24.344	0.672
1980	1.774	0.688	-3517.268	-18.172	-3499.095	0.42	0.897	0.433	24.344	0.672
1990	1.782	0.682	-3517.215	-18.43	-3498.785	0.42	0.883	0.434	23.08	0.668
2000	1.79	0.682	-3517.215	-18.43	-3498.785	0.42	0.883	0.434	23.08	0.668
2010	1.798	0.682	-3517.215	-18.43	-3498.785	0.42	0.883	0.434	23.08	0.668
2020	1.805	0.661	-3518.293	-18.173	-3500.12	0.42	0.885	0.435	23.03	0.701
2030	1.813	0.661	-3517.3	-19.033	-3498.267	0.42	0.903	0.436	20.598	0.66
2040	1.821	0.661	-3517.3	-19.033	-3498.267	0.42	0.903	0.436	20.598	0.66
2050	1.828	0.661	-3517.3	-19.033	-3498.267	0.42	0.903	0.436	20.598	0.66
2060	1.836	0.663	-3518.136	-19.395	-3498.742	0.42	0.906	0.436	19.392	0.651
2070	1.844	0.642	-3518.241	-19.597	-3498.644	0.42	0.918	0.437	18.64	0.65
2080	1.852	0.642	-3518.241	-19.597	-3498.644	0.42	0.918	0.437	18.64	0.65
2090	1.859	0.657	-3517.787	-19.621	-3498.166	0.42	0.928	0.436	19.06	0.637
2100	1.867	0.657	-3517.787	-19.621	-3498.166	0.42	0.928	0.436	19.06	0.637
2110	1.875	0.677	-3517.313	-19.515	-3497.797	0.42	0.92	0.435	19.745	0.63
2120	1.883	0.709	-3519.219	-20.201	-3499.018	0.42	0.882	0.435	18.079	0.598
2130	1.89	0.681	-3520.934	-20.211	-3500.723	0.42	0.881	0.438	16.751	0.634
2140	1.898	0.681	-3520.934	-20.211	-3500.723	0.42	0.881	0.438	16.751	0.634
2150	1.906	0.681	-3520.934	-20.211	-3500.723	0.42	0.881	0.438	16.751	0.634
2160	1.913	0.681	-3520.934	-20.211	-3500.723	0.42	0.881	0.438	16.751	0.634
2170	1.921	0.675	-3518.897	-20.456	-3498.441	0.42	0.889	0.438	16.461	0.617
2180	1.929	0.675	-3518.897	-20.456	-3498.441	0.42	0.889	0.438	16.461	0.617
2190	1.936	0.669	-3518.428	-19.842	-3498.586	0.42	0.864	0.437	17.937	0.638
2200	1.944	0.65	-3518.766	-19.632	-3499.134	0.42	0.906	0.437	18.395	0.651
2210	1.952	0.65	-3518.766	-19.632	-3499.134	0.42	0.906	0.437	18.395	0.651
2220	1.959	0.65	-3518.766	-19.632	-3499.134	0.42	0.906	0.437	18.395	0.651
2230	1.967	0.65	-3518.766	-19.632	-3499.134	0.42	0.906	0.437	18.395	0.651
2240	1.974	0.643	-3518.596	-19.724	-3498.872	0.42	0.9	0.438	18.016	0.651
2250	1.982	0.643	-3518.596	-19.724	-3498.872	0.42	0.9	0.438	18.016	0.651
2260	1.989	0.643	-3518.596	-19.724	-3498.872	0.42	0.9	0.438	18.016	0.651
2270	1.997	0.674	-3518.263	-20.309	-3497.954	0.42	0.868	0.437	16.883	0.618
2280	2.005	0.654	-3518.937	-19.428	-3499.51	0.42	0.883	0.437	18.765	0.662
2290	2.012	0.654	-3518.937	-19.428	-3499.51	0.42	0.883	0.437	18.765	0.662
2300	2.02	0.69	-3517.84	-18.611	-3499.229	0.42	0.922	0.433	23.021	0.653
2310	2.028	0.69	-3517.84	-18.611	-3499.229	0.42	0.922	0.433	23.021	0.653
2320	2.035	0.69	-3517.84	-18.611	-3499.229	0.42	0.922	0.433	23.021	0.653
2330	2.043	0.69	-3517.84	-18.611	-3499.229	0.42	0.922	0.433	23.021	0.653
2340	2.051	0.69	-3517.84	-18.611	-3499.229	0.42	0.922	0.433	23.021	0.653
2350	2.058	0.69	-3517.84	-18.611	-3499.229	0.42	0.922	0.433	23.021	0.653
2360	2.066	0.688	-3520.715	-18.166	-3502.549	0.42	0.94	0.434	24.188	0.682
2370	2.073	0.658	-3518.065	-17.84	-3500.225	0.42	0.904	0.434	24.457	0.711
2380	2.081	0.658	-3518.065	-17.84	-3500.225	0.42	0.904	0.434	24.457	0.711
2390	2.088	0.632	-3519.536	-17.903	-3501.633	0.42	0.911	0.435	23.601	0.724
2400	2.096	0.632	-3519.536	-17.903	-3501.633	0.42	0.911	0.435	23.601	0.724
2410	2.103	0.657	-3518.517	-17.584	-3500.933	0.42	0.893	0.434	25.129	0.727
2420	2.111	0.653	-3518.445	-18.117	-3500.328	0.42	0.892	0.435	23.096	0.707
2430	2.118	0.68	-3520.28	-16.979	-3503.301	0.42	0.856	0.434	27.42	0.754
2440	2.126	0.693	-3518.52	-16.623	-3501.897	0.42	0.917	0.431	31.228	0.731
2450	2.133	0.693	-3518.52	-16.623	-3501.897	0.42	0.917	0.431	31.228	0.731
2460	2.141	0.714	-3523.076	-16.613	-3506.462	0.42	0.917	0.432	30.364	0.75
2470	2.149	0.671	-3518.522	-16.676	-3501.846	0.42	0.939	0.432	30.819	0.735
2480	2.156	0.671	-3518.522	-16.676	-3501.846	0.42	0.939	0.432	30.819	0.735
2490	2.164	0.675	-3518.778	-15.609	-3503.168	0.42	0.915	0.431	35.659	0.794
2500	2.172	0.675	-3518.778	-15.609	-3503.168	0.42	0.915	0.431	35.659	0.794
2510	2.18	0.675	-3518.778	-15.609	-3503.168	0.42	0.915	0.431	35.659	0.794
2520	2.187	0.688	-3518.855	-16.045	-3502.81	0.42	0.918	0.431	33.919	0.762
2530	2.195	0.688	-3518.855	-16.045	-3502.81	0.42	0.918	0.431	33.919	0.762
2540	2.202	0.691	-3519.121	-16.168	-3502.953	0.42	0.922	0.431	33.375	0.754
2550	2.21	0.691	-3519.121	-16.168	-3502.953	0.42	0.922	0.431	33.375	0.754
2560	2.217	0.669	-3519.192	-16.708	-3502.484	0.42	0.927	0.432	29.817	0.748
2570	2.225	0.676	-3517.279	-17.209	-3500.071	0.42	0.907	0.433	27.923	0.716
2580	2.233	0.676	-3517.279	-17.209	-3500.071	0.42	0.907	0.433	27.923	0.716
2590	2.241	0.683	-3518.409	-17.72	-3500.689	0.42	0.874	0.434	25.26	0.705
2600	2.249	0.68	-3518.293	-18.308	-3499.985	0.42	0.865	0.435	22.987	0.684
2610	2.256	0.68	-3518.293	-18.308	-3499.985	0.42	0.865	0.435	22.987	0.684
2620	2.264	0.68	-3518.293	-18.308	-3499.985	0.42	0.865	0.435	22.987	0.684
2630	2.272	0.68	-3518.293	-18.308	-3499.985	0.42	0.865	0.435	22.987	0.684
2640	2.279	0.7	-3520.969	-18.452	-3502.516	0.42	0.856	0.435	22.31	0.682
2650	2.286	0.72	-3522.639	-18.367	-3504.272	0.42	0.828	0.434	23.414	0.665
2660	2.294	0.713	-3523.864	-17.656	-3506.208	0.42	0.829	0.434	24.891	0.719
2670	2.301	0.683	-3519.917	-16.991	-3502.926	0.42	0.833	0.433	27.757	0.743
2680	2.309	0.682	-3518.432	-17.793	-3500.639	0.42	0.857	0.434	24.937	0.701
2690	2.316	0.692	-3520.293	-18.357	-3501.936	0.42	0.878	0.435	22.6	0.688
2700	2.323	0.729	-3524.311	-17.994	-3506.318	0.42	0.874	0.434	24.168	0.696
2710	2.331	0.669	-3518.559	-19.892	-3498.667	0.42	0.906	0.437	18.004	0.634
2720	2.338	0.669	-3518.559	-19.892	-3498.667	0.42	0.906	0.437	18.004	0.634
2730	2.346	0.701	-3518.645	-20.921	-3497.724	0.42	0.884	0.436	16.142	0.58
2740	2.353	0.701	-3518.645	-20.921	-3497.724	0.42	0.884	0.436	16.142	0.58
2750	2.361	0.701	-3518.645	-20.921	-3497.724	0.42	0.884	0.436	16.142	0.58
2760	2.368	0.697	-3519.117	-20.226	-3498.891	0.42	0.892	0.436	17.532	0.611
2770	2.376	0.697	-3519.117	-20.226	-3498.891	0.42	0.892	0.436	17.532	0.611
2780	2.384	0.696	-3519.011	-20.404	-3498.607	0.42	0.864	0.436	17.079	0.603
2790	2.392	0.696	-3519.011	-20.404	-3498.607	0.42	0.864	0.436	17.079	0.603
2800	2.399	0.696	-3518.827	-19.59	-3499.237	0.42	0.879	0.435	19.302	0.63
2810	2.407	0.647	-3518.495	-17.889	-3500.605	0.42	0.879	0.435	23.661	0.721
2820	2.415	0.676	-3517.515	-18.35	-3499.164	0.42	0.902	0.434	23.205	0.677
2830	2.422	0.695	-3517.511	-18.496	-3499.015	0.42	0.901	0.433	23.5	0.653
2840	2.43	0.661	-3517.593	-17.851	-3499.742	0.42	0.886	0.434	24.396	0.709
2850	2.437	0.682	-3517.409	-17.849	-3499.56	0.42	0.889	0.433	25.186	0.691
2860	2.445	0.682	-3517.409	-17.849	-3499.56	0.42	0.889	0.433	25.186	0.691
2870	2.452	0.682	-3517.409	-17.849	-3499.56	0.42	0.889	0.433	25.186	0.691
2880	2.46	0.682	-3517.409	-17.849	-3499.56	0.42	0.889	0.433	25.186	0.691
2890	2.467	0.706	-3519.028	-18.153	-3500.875	0.42	0.872	0.433	24.588	0.667
2900	2.474	0.691	-3519.344	-18.552	-3500.792	0.42	0.861	0.435	22.165	0.674
