iter	hours	log_posterior	log_prior	loglik	missing	mixture	scale	shape
1750	1.637	-1706.491	-18.344	-1688.147	0.32	0.954	20.32	0.575
1760	1.647	-1705.821	-18.892	-1686.929	0.32	0.905	17.59	0.58
1770	1.656	-1703.828	-18.538	-1685.29	0.32	0.931	18.343	0.598
1780	1.666	-1703.828	-18.538	-1685.29	0.32	0.931	18.343	0.598
1790	1.675	-1703.828	-18.538	-1685.29	0.32	0.931	18.343	0.598
1800	1.685	-1706.48	-17.943	-1688.536	0.32	0.903	19.927	0.617
1810	1.694	-1704.587	-17.855	-1686.733	0.32	0.937	20.231	0.623
1820	1.704	-1704.587	-17.855	-1686.733	0.32	0.937	20.231	0.623
1830	1.712	-1704.587	-17.855	-1686.733	0.32	0.937	20.231	0.623
1840	1.722	-1705.784	-19.357	-1686.427	0.32	0.901	16.667	0.56
1850	1.73	-1703.845	-18.773	-1685.071	0.32	0.917	17.522	0.594
1860	1.74	-1704.926	-17.472	-1687.454	0.32	0.922	21.126	0.641
1870	1.749	-1705.87	-17.99	-1687.88	0.32	0.943	20.85	0.596
1880	1.758	-1705.711	-19.603	-1686.107	0.32	0.918	16.548	0.542
1890	1.767	-1705.523	-18.289	-1687.235	0.32	0.918	19.889	0.585
1900	1.777	-1705.869	-18.143	-1687.726	0.32	0.903	20.347	0.587
1910	1.786	-1704.338	-17.496	-1686.842	0.32	0.905	21.127	0.636
1920	1.795	-1704.338	-17.496	-1686.842	0.32	0.905	21.127	0.636
1930	1.804	-1706.485	-16.851	-1689.634	0.32	0.961	24.266	0.647
1940	1.814	-1706.485	-16.851	-1689.634	0.32	0.961	24.266	0.647
1950	1.823	-1705.409	-18.203	-1687.206	0.32	0.931	20.416	0.583
1960	1.832	-1705.889	-19.127	-1686.762	0.32	0.899	17.36	0.563
1970	1.841	-1706.643	-18.736	-1687.906	0.32	0.945	19.707	0.551
1980	1.851	-1705.768	-18.921	-1686.847	0.32	0.918	17.498	0.581
1990	1.86	-1705.57	-18.44	-1687.13	0.32	0.912	19.242	0.584
2000	1.869	-1704.809	-17.482	-1687.326	0.32	0.936	21.355	0.636
2010	1.879	-1704.809	-17.482	-1687.326	0.32	0.936	21.355	0.636
2020	1.888	-1704.444	-17.803	-1686.642	0.32	0.914	20.133	0.628
2030	1.897	-1704.444	-17.803	-1686.642	0.32	0.914	20.133	0.628
