iter	hours	assortment	log_posterior	log_prior	loglik	missing	mixture	null_assortment	scale	shape
1480	1.097	0.538	-3603.758	-26.529	-3577.229	0.32	0.905	0.447	5.214	0.435
1490	1.105	0.538	-3603.758	-26.529	-3577.229	0.32	0.905	0.447	5.214	0.435
1500	1.112	0.544	-3604.393	-26.852	-3577.541	0.32	0.912	0.448	4.933	0.432
1510	1.119	0.544	-3604.393	-26.852	-3577.541	0.32	0.912	0.448	4.933	0.432
1520	1.127	0.544	-3604.393	-26.852	-3577.541	0.32	0.912	0.448	4.933	0.432
1530	1.134	0.544	-3604.393	-26.852	-3577.541	0.32	0.912	0.448	4.933	0.432
1540	1.141	0.544	-3604.393	-26.852	-3577.541	0.32	0.912	0.448	4.933	0.432
1550	1.149	0.544	-3604.393	-26.852	-3577.541	0.32	0.912	0.448	4.933	0.432
1560	1.156	0.544	-3604.393	-26.852	-3577.541	0.32	0.912	0.448	4.933	0.432
1570	1.164	0.544	-3604.393	-26.852	-3577.541	0.32	0.912	0.448	4.933	0.432
1580	1.171	0.556	-3604.208	-26.767	-3577.441	0.32	0.913	0.448	5.005	0.433
1590	1.178	0.541	-3608.722	-24.62	-3584.102	0.32	0.949	0.448	6.727	0.485
1600	1.186	0.512	-3606.639	-25.378	-3581.261	0.32	0.947	0.447	6.136	0.462
1610	1.193	0.515	-3605.068	-24.597	-3580.471	0.32	0.956	0.444	7.077	0.469
1620	1.201	0.515	-3605.068	-24.597	-3580.471	0.32	0.956	0.444	7.077	0.469
1630	1.208	0.502	-3602.387	-22.955	-3579.431	0.32	0.945	0.441	9.184	0.496
1640	1.216	0.502	-3602.387	-22.955	-3579.431	0.32	0.945	0.441	9.184	0.496
1650	1.223	0.502	-3602.387	-22.955	-3579.431	0.32	0.945	0.441	9.184	0.496
1660	1.231	0.564	-3605.848	-23.352	-3582.496	0.32	0.916	0.447	8.051	0.511
1670	1.238	0.564	-3605.848	-23.352	-3582.496	0.32	0.916	0.447	8.051	0.511
1680	1.245	0.564	-3605.848	-23.352	-3582.496	0.32	0.916	0.447	8.051	0.511
1690	1.253	0.546	-3605.56	-24.128	-3581.432	0.32	0.91	0.448	7.186	0.494
1700	1.26	0.512	-3602.915	-22.973	-3579.942	0.32	0.891	0.444	8.73	0.509
1710	1.267	0.512	-3602.915	-22.973	-3579.942	0.32	0.891	0.444	8.73	0.509
1720	1.275	0.512	-3602.915	-22.973	-3579.942	0.32	0.891	0.444	8.73	0.509
1730	1.282	0.51	-3603.895	-22.627	-3581.268	0.32	0.928	0.443	9.257	0.517
1740	1.289	0.51	-3603.895	-22.627	-3581.268	0.32	0.928	0.443	9.257	0.517
1750	1.298	0.521	-3607.484	-23.678	-3583.806	0.32	0.892	0.448	7.509	0.511
1760	1.306	0.555	-3603.811	-24.495	-3579.315	0.32	0.906	0.447	6.919	0.48
1770	1.313	0.555	-3603.811	-24.495	-3579.315	0.32	0.906	0.447	6.919	0.48
1780	1.321	0.524	-3603.354	-24.675	-3578.679	0.32	0.927	0.445	6.888	0.47
1790	1.328	0.556	-3604.999	-24.501	-3580.498	0.32	0.935	0.447	6.951	0.48
1800	1.335	0.534	-3602.667	-23.574	-3579.094	0.32	0.908	0.444	8.033	0.494
1810	1.343	0.51	-3605.244	-23.282	-3581.963	0.32	0.859	0.446	8.116	0.51
1820	1.35	0.51	-3605.244	-23.282	-3581.963	0.32	0.859	0.446	8.116	0.51
1830	1.358	0.51	-3605.244	-23.282	-3581.963	0.32	0.859	0.446	8.116	0.51
1840	1.365	0.51	-3605.244	-23.282	-3581.963	0.32	0.859	0.446	8.116	0.51
1850	1.372	0.51	-3605.244	-23.282	-3581.963	0.32	0.859	0.446	8.116	0.51
1860	1.38	0.51	-3605.244	-23.282	-3581.963	0.32	0.859	0.446	8.116	0.51
1870	1.387	0.51	-3605.244	-23.282	-3581.963	0.32	0.859	0.446	8.116	0.51
1880	1.395	0.51	-3605.244	-23.282	-3581.963	0.32	0.859	0.446	8.116	0.51
1890	1.402	0.534	-3604.027	-24.34	-3579.687	0.32	0.884	0.447	7.037	0.484
1900	1.41	0.515	-3604.044	-24.573	-3579.471	0.32	0.904	0.446	6.86	0.477
1910	1.417	0.526	-3604.807	-25.53	-3579.277	0.32	0.944	0.446	6.076	0.455
1920	1.425	0.514	-3604.182	-24.565	-3579.617	0.32	0.934	0.445	6.989	0.473
1930	1.432	0.513	-3604.951	-26.896	-3578.055	0.32	0.923	0.448	4.924	0.431
1940	1.44	0.513	-3604.951	-26.896	-3578.055	0.32	0.923	0.448	4.924	0.431
1950	1.447	0.513	-3604.951	-26.896	-3578.055	0.32	0.923	0.448	4.924	0.431
1960	1.454	0.513	-3604.951	-26.896	-3578.055	0.32	0.923	0.448	4.924	0.431
1970	1.462	0.513	-3604.951	-26.896	-3578.055	0.32	0.923	0.448	4.924	0.431
1980	1.469	0.551	-3603.538	-27.139	-3576.399	0.32	0.935	0.446	4.875	0.42
1990	1.477	0.551	-3603.538	-27.139	-3576.399	0.32	0.935	0.446	4.875	0.42
2000	1.484	0.551	-3603.538	-27.139	-3576.399	0.32	0.935	0.446	4.875	0.42
2010	1.492	0.551	-3603.538	-27.139	-3576.399	0.32	0.935	0.446	4.875	0.42
2020	1.499	0.551	-3603.538	-27.139	-3576.399	0.32	0.935	0.446	4.875	0.42
