iter	hours	assortment	log_posterior	log_prior	loglik	missing	mixture	null_assortment	scale	shape
2910	2.338	0.576	-3581.195	-2.516	-3578.68	0.32	0.931	0.454	3.373	0.4
2920	2.346	0.576	-3581.195	-2.516	-3578.68	0.32	0.931	0.454	3.373	0.4
2930	2.354	0.561	-3579.454	-2.57	-3576.884	0.32	0.956	0.447	3.468	0.385
2940	2.362	0.561	-3579.454	-2.57	-3576.884	0.32	0.956	0.447	3.468	0.385
2950	2.371	0.561	-3579.454	-2.57	-3576.884	0.32	0.956	0.447	3.468	0.385
2960	2.379	0.561	-3579.454	-2.57	-3576.884	0.32	0.956	0.447	3.468	0.385
2970	2.387	0.561	-3579.454	-2.57	-3576.884	0.32	0.956	0.447	3.468	0.385
2980	2.395	0.561	-3579.454	-2.57	-3576.884	0.32	0.956	0.447	3.468	0.385
2990	2.403	0.561	-3579.454	-2.57	-3576.884	0.32	0.956	0.447	3.468	0.385
3000	2.411	0.561	-3579.454	-2.57	-3576.884	0.32	0.956	0.447	3.468	0.385
3010	2.419	0.561	-3579.454	-2.57	-3576.884	0.32	0.956	0.447	3.468	0.385
3020	2.427	0.561	-3579.454	-2.57	-3576.884	0.32	0.956	0.447	3.468	0.385
3030	2.435	0.561	-3579.454	-2.57	-3576.884	0.32	0.956	0.447	3.468	0.385
3040	2.443	0.561	-3579.454	-2.57	-3576.884	0.32	0.956	0.447	3.468	0.385
3050	2.451	0.561	-3579.454	-2.57	-3576.884	0.32	0.956	0.447	3.468	0.385
3060	2.459	0.561	-3579.454	-2.57	-3576.884	0.32	0.956	0.447	3.468	0.385
3070	2.467	0.561	-3579.454	-2.57	-3576.884	0.32	0.956	0.447	3.468	0.385
3080	2.475	0.561	-3579.454	-2.57	-3576.884	0.32	0.956	0.447	3.468	0.385
3090	2.483	0.561	-3579.454	-2.57	-3576.884	0.32	0.956	0.447	3.468	0.385
3100	2.491	0.565	-3579.749	-2.559	-3577.19	0.32	0.954	0.449	3.324	0.385
3110	2.5	0.562	-3581.007	-2.54	-3578.467	0.32	0.939	0.452	3.724	0.407
3120	2.508	0.531	-3583.827	-2.744	-3581.083	0.32	0.944	0.449	5.565	0.454
3130	2.516	0.531	-3583.827	-2.744	-3581.083	0.32	0.944	0.449	5.565	0.454
3140	2.524	0.513	-3582.522	-3.042	-3579.48	0.32	0.891	0.445	7.584	0.489
3150	2.532	0.513	-3582.522	-3.042	-3579.48	0.32	0.891	0.445	7.584	0.489
3160	2.54	0.513	-3582.522	-3.042	-3579.48	0.32	0.891	0.445	7.584	0.489
3170	2.548	0.513	-3582.522	-3.042	-3579.48	0.32	0.891	0.445	7.584	0.489
3180	2.556	0.513	-3582.522	-3.042	-3579.48	0.32	0.891	0.445	7.584	0.489
3190	2.564	0.513	-3582.522	-3.042	-3579.48	0.32	0.891	0.445	7.584	0.489
3200	2.572	0.513	-3582.522	-3.042	-3579.48	0.32	0.891	0.445	7.584	0.489
3210	2.58	0.51	-3582.084	-2.889	-3579.194	0.32	0.906	0.446	6.719	0.472
3220	2.588	0.51	-3582.084	-2.889	-3579.194	0.32	0.906	0.446	6.719	0.472
3230	2.596	0.51	-3582.084	-2.889	-3579.194	0.32	0.906	0.446	6.719	0.472
3240	2.604	0.51	-3582.084	-2.889	-3579.194	0.32	0.906	0.446	6.719	0.472
3250	2.612	0.51	-3582.084	-2.889	-3579.194	0.32	0.906	0.446	6.719	0.472
3260	2.62	0.51	-3582.084	-2.889	-3579.194	0.32	0.906	0.446	6.719	0.472
3270	2.628	0.531	-3583.714	-2.896	-3580.818	0.32	0.89	0.448	6.835	0.486
3280	2.636	0.531	-3583.714	-2.896	-3580.818	0.32	0.89	0.448	6.835	0.486
3290	2.644	0.533	-3584.338	-3.072	-3581.267	0.32	0.9	0.447	7.691	0.502
3300	2.652	0.533	-3584.338	-3.072	-3581.267	0.32	0.9	0.447	7.691	0.502
3310	2.659	0.533	-3584.338	-3.072	-3581.267	0.32	0.9	0.447	7.691	0.502
3320	2.667	0.558	-3585.293	-2.967	-3582.326	0.32	0.893	0.448	7.194	0.5
3330	2.675	0.577	-3585.883	-2.572	-3583.311	0.32	0.906	0.455	4.642	0.452
3340	2.683	0.58	-3590.339	-2.686	-3587.653	0.32	0.886	0.443	5.546	0.428
3350	2.691	0.556	-3587.079	-2.771	-3584.308	0.32	0.881	0.452	6.175	0.49
3360	2.7	0.564	-3586.597	-2.643	-3583.953	0.32	0.857	0.454	5.466	0.474
3370	2.708	0.517	-3583.565	-2.774	-3580.79	0.32	0.901	0.449	6.094	0.471
3380	2.716	0.525	-3584.784	-3.069	-3581.715	0.32	0.933	0.446	7.495	0.493
3390	2.724	0.525	-3584.784	-3.069	-3581.715	0.32	0.933	0.446	7.495	0.493
3400	2.732	0.524	-3580.932	-2.618	-3578.314	0.32	0.93	0.449	4.765	0.429
3410	2.74	0.524	-3580.932	-2.618	-3578.314	0.32	0.93	0.449	4.765	0.429
3420	2.748	0.524	-3580.932	-2.618	-3578.314	0.32	0.93	0.449	4.765	0.429
3430	2.756	0.524	-3580.932	-2.618	-3578.314	0.32	0.93	0.449	4.765	0.429
3440	2.764	0.524	-3580.932	-2.618	-3578.314	0.32	0.93	0.449	4.765	0.429
3450	2.772	0.524	-3580.932	-2.618	-3578.314	0.32	0.93	0.449	4.765	0.429
3460	2.78	0.543	-3579.941	-2.755	-3577.185	0.32	0.952	0.444	5.5	0.43
3470	2.788	0.543	-3579.941	-2.755	-3577.185	0.32	0.952	0.444	5.5	0.43
3480	2.795	0.543	-3579.941	-2.755	-3577.185	0.32	0.952	0.444	5.5	0.43
3490	2.803	0.543	-3579.941	-2.755	-3577.185	0.32	0.952	0.444	5.5	0.43
3500	2.812	0.543	-3579.941	-2.755	-3577.185	0.32	0.952	0.444	5.5	0.43
3510	2.82	0.511	-3585.075	-2.885	-3582.19	0.32	0.971	0.446	6.05	0.45
3520	2.828	0.511	-3585.075	-2.885	-3582.19	0.32	0.971	0.446	6.05	0.45
3530	2.836	0.511	-3585.075	-2.885	-3582.19	0.32	0.971	0.446	6.05	0.45
3540	2.844	0.511	-3585.075	-2.885	-3582.19	0.32	0.971	0.446	6.05	0.45
3550	2.852	0.511	-3585.075	-2.885	-3582.19	0.32	0.971	0.446	6.05	0.45
3560	2.86	0.511	-3585.075	-2.885	-3582.19	0.32	0.971	0.446	6.05	0.45
3570	2.868	0.515	-3583.92	-3.007	-3580.913	0.32	0.936	0.446	7.16	0.482
3580	2.876	0.515	-3583.92	-3.007	-3580.913	0.32	0.936	0.446	7.16	0.482
3590	2.884	0.515	-3583.92	-3.007	-3580.913	0.32	0.936	0.446	7.16	0.482
3600	2.892	0.514	-3581.102	-2.863	-3578.239	0.32	0.942	0.445	6.312	0.452
3610	2.9	0.514	-3581.102	-2.863	-3578.239	0.32	0.942	0.445	6.312	0.452
3620	2.909	0.514	-3581.102	-2.863	-3578.239	0.32	0.942	0.445	6.312	0.452
3630	2.917	0.524	-3580.766	-2.522	-3578.244	0.32	0.92	0.452	3.858	0.41
3640	2.925	0.524	-3580.766	-2.522	-3578.244	0.32	0.92	0.452	3.858	0.41
3650	2.933	0.524	-3580.766	-2.522	-3578.244	0.32	0.92	0.452	3.858	0.41
3660	2.941	0.524	-3580.766	-2.522	-3578.244	0.32	0.92	0.452	3.858	0.41
3670	2.949	0.533	-3581.562	-2.503	-3579.059	0.32	0.918	0.457	2.742	0.385
3680	2.957	0.567	-3581.564	-2.542	-3579.022	0.32	0.926	0.452	4.054	0.42
3690	2.965	0.614	-3582.075	-2.734	-3579.341	0.32	0.928	0.454	5.647	0.482
3700	2.973	0.614	-3582.075	-2.734	-3579.341	0.32	0.928	0.454	5.647	0.482
3710	2.981	0.614	-3582.075	-2.734	-3579.341	0.32	0.928	0.454	5.647	0.482
3720	2.989	0.614	-3582.075	-2.734	-3579.341	0.32	0.928	0.454	5.647	0.482
3730	2.997	0.544	-3582.631	-2.511	-3580.12	0.32	0.912	0.46	2.484	0.382
3740	3.005	0.544	-3582.631	-2.511	-3580.12	0.32	0.912	0.46	2.484	0.382
3750	3.013	0.544	-3582.631	-2.511	-3580.12	0.32	0.912	0.46	2.484	0.382
3760	3.021	0.535	-3580.125	-2.511	-3577.613	0.32	0.906	0.451	3.9	0.409
3770	3.029	0.535	-3580.125	-2.511	-3577.613	0.32	0.906	0.451	3.9	0.409
3780	3.037	0.519	-3580.173	-2.824	-3577.349	0.32	0.934	0.444	6.145	0.447
3790	3.046	0.525	-3582.907	-2.874	-3580.034	0.32	0.897	0.448	6.678	0.478
3800	3.054	0.524	-3579.89	-2.618	-3577.272	0.32	0.926	0.447	4.79	0.424
3810	3.062	0.524	-3579.89	-2.618	-3577.272	0.32	0.926	0.447	4.79	0.424
3820	3.07	0.524	-3579.89	-2.618	-3577.272	0.32	0.926	0.447	4.79	0.424
3830	3.079	0.524	-3579.89	-2.618	-3577.272	0.32	0.926	0.447	4.79	0.424
3840	3.087	0.524	-3579.89	-2.618	-3577.272	0.32	0.926	0.447	4.79	0.424
3850	3.095	0.53	-3580.067	-2.659	-3577.408	0.32	0.948	0.446	4.838	0.42
3860	3.103	0.53	-3580.067	-2.659	-3577.408	0.32	0.948	0.446	4.838	0.42
3870	3.111	0.53	-3580.067	-2.659	-3577.408	0.32	0.948	0.446	4.838	0.42
3880	3.119	0.53	-3580.067	-2.659	-3577.408	0.32	0.948	0.446	4.838	0.42
3890	3.127	0.53	-3580.067	-2.659	-3577.408	0.32	0.948	0.446	4.838	0.42
3900	3.135	0.53	-3580.067	-2.659	-3577.408	0.32	0.948	0.446	4.838	0.42
3910	3.143	0.53	-3580.067	-2.659	-3577.408	0.32	0.948	0.446	4.838	0.42
3920	3.151	0.54	-3578.897	-2.59	-3576.307	0.32	0.942	0.446	4.256	0.403
3930	3.159	0.54	-3578.897	-2.59	-3576.307	0.32	0.942	0.446	4.256	0.403
3940	3.167	0.54	-3578.897	-2.59	-3576.307	0.32	0.942	0.446	4.256	0.403
3950	3.175	0.54	-3578.897	-2.59	-3576.307	0.32	0.942	0.446	4.256	0.403
3960	3.184	0.54	-3578.897	-2.59	-3576.307	0.32	0.942	0.446	4.256	0.403
3970	3.192	0.54	-3578.897	-2.59	-3576.307	0.32	0.942	0.446	4.256	0.403
3980	3.2	0.54	-3578.897	-2.59	-3576.307	0.32	0.942	0.446	4.256	0.403
3990	3.208	0.54	-3578.897	-2.59	-3576.307	0.32	0.942	0.446	4.256	0.403
